,URL,entity_name,entity_type,saliance,mentions
799,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Brain Tumor,OTHER,3.707866198965348e-05,['Brain Tumor']
800,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,VP Shunt,OTHER,3.7077457818668336e-05,['VP Shunt']
801,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Product,CONSUMER_GOOD,3.707268479047343e-05,['Product']
802,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Press Release,WORK_OF_ART,3.707031282829121e-05,['Press Release']
803,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Terms,OTHER,3.706444476847537e-05,['Terms']
804,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,expectations,OTHER,3.631826984928921e-05,['expectations']
805,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,healthcare challenges,OTHER,3.622472650022246e-05,['healthcare challenges']
806,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Contact No,OTHER,3.4801596484612674e-05,['Contact No']
807,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,complications,OTHER,3.4790500649251044e-05,['complications']
808,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,CT Coronary Angiogram,OTHER,3.4182638046331704e-05,['CT Coronary Angiogram']
809,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Video consultation,OTHER,3.317046503070742e-05,['video consultation']
810,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,options,OTHER,3.312166518298909e-05,['options']
811,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,consumables,OTHER,3.3115353289758787e-05,['consumables']
812,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,tests,OTHER,3.310368992970325e-05,['tests']
813,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,consultations,EVENT,3.310368992970325e-05,['consultations']
814,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Cardiac Science,OTHER,3.272735921200365e-05,['Cardiac Science']
815,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,advice,OTHER,3.218521305825561e-05,['advice']
816,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Greece,LOCATION,3.1391828088089824e-05,['Greece']
817,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Morocco,LOCATION,3.139119144179858e-05,['Morocco']
818,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Tunisia,LOCATION,3.139055843348615e-05,['Tunisia']
819,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Poland,LOCATION,3.138929605484009e-05,['Poland']
820,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Spinal Fusion,OTHER,3.113757338724099e-05,['Spinal Fusion']
821,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Arabic,OTHER,3.1127638067118824e-05,['Arabic']
822,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,LVAD Implantation,OTHER,2.9406899557216093e-05,['LVAD Implantation']
823,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Cochlear Implant,OTHER,2.9402730433503166e-05,['Cochlear Implant']
824,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Pacemaker Implantation,OTHER,2.940221384051256e-05,['Pacemaker Implantation']
825,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Pacemaker Implant,OTHER,2.9381117201410234e-05,['Pacemaker Implant']
826,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,discharge,OTHER,2.907300768129062e-05,['discharge']
827,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,grip,OTHER,2.7637008315650746e-05,['grip']
828,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Brain and Spine Specialists,OTHER,2.7343956389813684e-05,['Brain and Spine Specialists']
829,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,activities,OTHER,2.6572834030957893e-05,['activities']
830,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,spaces,OTHER,2.6532508854870684e-05,['spaces']
831,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,healthcare adviser,PERSON,2.652794682944659e-05,['healthcare adviser']
832,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,investigations,EVENT,2.6522890038904734e-05,['investigations']
833,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Faq,OTHER,2.6389810955151916e-05,['FAQ']
834,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,questions,OTHER,2.570905053289607e-05,['Questions']
835,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,blood clots,OTHER,2.512755963834934e-05,['blood clots']
836,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Us,LOCATION,2.4936422050814144e-05,['Us']
837,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Narayana Institute of Cardiac Sciences,ORGANIZATION,2.3749727915856056e-05,['Narayana Institute of Cardiac Sciences']
838,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,ISD,LOCATION,2.3300430257222615e-05,['ISD']
839,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,NOTE,OTHER,2.3298425730899908e-05,['NOTE']
840,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,user,PERSON,2.3298425730899908e-05,['user']
841,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,data,OTHER,2.3298425730899908e-05,['data']
842,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Ankara,LOCATION,2.2154024918563664e-05,['Ankara']
843,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,TOUCH,OTHER,2.191825842601247e-05,['TOUCH']
844,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Israel,LOCATION,2.1914889657637104e-05,['Israel']
845,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Knee Arthoscopy,CONSUMER_GOOD,2.191193198086694e-05,['Knee Arthoscopy']
846,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,CABG,OTHER,2.1910100258537568e-05,['CABG']
847,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,MVR,ORGANIZATION,2.1909370843786746e-05,['MVR']
848,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,AVR,OTHER,2.1909370843786746e-05,['AVR']
849,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Microdiscectomy,OTHER,2.1901476429775357e-05,['Microdiscectomy']
850,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Craniotomy,OTHER,2.190112354583107e-05,['Craniotomy']
851,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Deep Brain Stimulation,OTHER,2.190077066188678e-05,['Deep Brain Stimulation']
852,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,English,OTHER,2.1895186364417896e-05,['English']
853,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,French,LOCATION,2.1894840756431222e-05,['French']
854,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Quote,OTHER,2.0655939806601964e-05,['Quote']
855,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Malaysia,LOCATION,1.9427210645517334e-05,['Malaysia']
856,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Bayindir Healthcare Group,ORGANIZATION,1.8464928871253505e-05,['Bayindir Healthcare Group']
857,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,aspirin,CONSUMER_GOOD,1.779762351361569e-05,['aspirin']
858,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,permission,OTHER,1.7767883036867715e-05,['permission']
859,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Istanbul,LOCATION,1.7710462998365983e-05,['Istanbul']
